id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
131475,162522,Cream Flower Catch,NULL,2004-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185259,11279,Creatures Exodus,NULL,2004-09-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165458,163101,Creatures: The Albian Years,NULL,2004-07-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75059,67041,Crescent Suzuki Racing: Superbikes and Super Sidecars,NULL,2004-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81726,125489,Crimson Alive: Extreme Encounter,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76442,49549,Croket! 4: Bank no Mori no Mamorigami,NULL,2004-08-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185353,2922,Crusader Kings,NULL,2004-07-15 00:00:00.000,2,NULL,86.0000,1,85.3698,7
102494,21615,Cube 2: Sauerbraten,NULL,2004-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
170750,71573,Cycling Manager 4,NULL,2004-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146231,28559,Daigasso! Band Brothers,NULL,2004-12-02 00:00:00.000,NULL,NULL,NULL,NULL,76.0000,0
60746,56995,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune,NULL,2004-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84075,49542,Dan Doh!! Tobase Shouri no Smile Shot,NULL,2004-10-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128916,5800,Dance Dance Revolution Ultramix 2,NULL,2004-11-18 00:00:00.000,NULL,NULL,94.0000,1,NULL,NULL
113427,62841,Dance: UK XL,NULL,2004-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41389,22296,Dancing Stage Fusion,NULL,2004-11-05 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
134710,69986,Dark Disciples,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86033,9818,Dark Fall 2: Lights Out,NULL,2004-08-24 00:00:00.000,1,NULL,NULL,NULL,74.1157,5
178290,20011,Darkstalkers Chronicle: The Chaos Tower,NULL,2004-12-12 00:00:00.000,1,NULL,NULL,NULL,71.7427,5
113843,161711,Dash DE Lei-Lei,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124717,27252,D-Day,NULL,2004-08-27 00:00:00.000,NULL,NULL,58.0000,1,NULL,NULL
194438,1391,Dead or Alive 1 Ultimate,NULL,2004-10-26 00:00:00.000,2,NULL,84.0000,5,76.2816,9
194448,47302,Dead or Alive 2 Ultimate,NULL,2004-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170856,194267,Dead To Rights,NULL,2004-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30928,85965,Deep Water,"In the year 2600, following a devastating war, half the Earth‘s surface lies under the ocean. The survivors of the catastrophe live in floating harbours built of flotsam and jetsam, or on ships powered by old engines.

Gigantic marine monsters have suddenly appeared in the seas, roaming free and threatening the very existence of the survivors. In this society, some men have become Monster Hunters, big game bounty hunters who pursue the monsters of the deep for prize money.

These men sail the seas alone, sometimes never to be seen again, while others return to the harbours victorious, bearing the remains of the slain giants. In this new world, a young Monster Hunter is just embarking on his voyage to yet uncharted waters.",2004-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163889,264,Deer Hunter 2005,NULL,2004-09-28 00:00:00.000,1,NULL,75.0000,1,NULL,NULL
178030,3875,Def Jam: Fight for NY,NULL,2004-09-20 00:00:00.000,13,NULL,72.5000,2,82.9618,46
57433,60258,Dekaron,NULL,2004-11-23 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
42601,49274,Demon Driver: Time to Burn Rubber,NULL,2004-10-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151893,6372,Densetsu no Starfy 3,NULL,2004-08-05 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
86189,219167,Dessert Love: Kare to no Hajimari,"Haruka has been working at a general office for several years and has been living by herself in a small apartment for a pretty long time. However one day her job is changed and now she has to work under Ichijou of the Sales Department. Ever since this happened, she’s been encountering strange people…",2004-12-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115909,202104,Detana!! TwinBee,NULL,2004-07-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79511,56210,DF: Death Fighter,NULL,2004-08-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59766,49537,Di Gi Communication 2: Datou! Black GemaGema Dan!,"The games are based on money management. Choosing one of the three main characters of the anime, the player takes the role as the manager of the store with the objective of running the store on the little money available.",2004-08-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77373,37452,Dicing Knight Period,NULL,2004-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98412,3877,Digimon Rumble Arena 2,NULL,2004-07-29 00:00:00.000,6,NULL,NULL,NULL,67.6710,23
145182,43217,Digital Hitz Factory,NULL,2004-08-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154182,6377,Diner Dash,NULL,2004-12-03 00:00:00.000,3,NULL,80.0000,2,69.9778,10
120710,161345,Dino Crisis: 5th Anniversary,NULL,2004-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103988,39443,Dirty Pigskin Football,NULL,2004-07-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148597,220082,Disney,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52430,43499,Disney Move,NULL,2004-12-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128747,78216,Disney's Aladdin: Chess Adventures,NULL,2004-10-05 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
180287,49261,Disney's Lilo & Stitch 2: Hämsterviel Havoc,NULL,2004-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146826,49407,Disney's That's SO Raven,NULL,2004-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2985,63153,Dokapon the World,NULL,2004-11-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120092,49585,Donchan Puzzle Hanabi de Dohn Advance,NULL,2004-08-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103297,178237,Donkey Kong Country 2,"It was a relaxing, sunny day on Donkey Kong Island. Funky Kong is seen surfing and then falling off his board. He asked for Donkey Kong to join him, but the hero simply continues lounging. Cranky Kong goes up to him and complains how he never took breaks, ""whisking off maidens and throwing barrels seven days a week"", but Donkey ignores him, confident that he is a hero and that King K. Rool is gone for good. Cranky soon leaves.

Meanwhile, above, Kaptain K. Rool, aboard his vessel, The Flying Krock, commands his minions to invade the island and take Donkey captive so that his next attempt at stealing the banana hoard will not be a failure and the hero will never mess with his plans again. Donkey, still lounging, did not notice the attack until Kutlasses ambushed him and took him prisoner. Kaptain K. Rool assures Donkey Kong that he will never see his precious island or his friends again.

Later and back on the island, Diddy, Dixie and Cranky Kong find Donkey missing, along with a note. It reads:
Hah-arrrrh! We have got the big monkey! If you want him back, you scurvy dogs, you'll have to hand over the banana hoard!
Kaptain K. Rool
At this point, Wrinkly, Funky and Swanky Kong come to the scene. Cranky suggests to give up the hoard, but Diddy insists that Donkey Kong would be furious if he lost his bananas after all trouble recovering them at the last time. Diddy and Dixie Kong ride to Crocodile Isle via Enguarde the Swordfish, and then start their quest.",2004-06-25 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
165392,1097,Donkey Kong Jungle Beat,NULL,2004-12-16 00:00:00.000,9,NULL,79.0000,6,67.5995,23
91618,131900,Donkey Kong/Donkey Kong Jr./Mario Bros.,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9272,3890,Donkey Konga 2,NULL,2004-07-01 00:00:00.000,3,NULL,50.0000,1,80.0138,5
192750,280,DOOM 3,NULL,2004-08-03 00:00:00.000,99,NULL,86.0000,7,78.7844,305
139864,49200,Dora the Explorer: Super Spies,NULL,2004-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163665,7974,Dora the Explorer: Super Star Adventures,NULL,2004-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105336,175973,Double Reaction! Plus,"Our heroine Yuri, who is a rabid yaoi fangirl, is pissed off that she’s not as good looking as her twin brother Kairi. They find a wishing stone and then Yuri picks it up wishing she was a sexy beast…but then she drops the stone and breaks it. About 18 days later, on September 1st she starts her new school life with Kairi, but one morning they find that stone she broke back on top of her bed. When Yuri touches the stone, she and her brother end up switching bodies. While her brother isn’t too happy being a girl, our heroine Yuri can’t wait to spend her time being a bishounen and yaoi it up with some dudes. The body switching seems to be on and off and so the twins’ adventures begin!",2004-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161738,49263,Doubutsujima no Chubi Gurumi 2: Tama-chan Monogatari,NULL,2004-09-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185708,2566,Dragon Ball Z: Budokai 3,"The story mode in Budokai 3 takes place on a world map called Dragon Universe. This mode consists of 11 playable characters traveling around Earth or Namek during the four main sagas of Dragon Ball Z: Saiyan Saga, Frieza Saga, Cell Saga, and Majin Buu Saga, while collecting items such as money, capsules, Dragon Balls or unlocking other characters for use in the other game modes. The various characters are each unlocked by completing a required task within Dragon Universe (for example, Dr. Gero is unlocked by defeating Dr. Gero with Yamcha in the Androids Saga).

The Dragon Universe has a high level of replayability due to events in the game potentially changing from playthrough-to-playthrough. For example, in Goku's first playthrough the majority of the story proceeds as it does according to the anime. However, in the following playthroughs, certain choices can include Goku's fight with Frieza changing into a fight with Cooler instead. These choices can even lead to events such as fighting Broly and Omega Shenron after fighting Super Buu. With eleven characters available for play in Story Mode, and various choices available for each character, Dragon Universe has significantly more replay value than previous Budokai games.",2004-11-16 00:00:00.000,26,NULL,88.0000,1,79.3154,92
88059,19835,Dragon Ball Z: Buu's Fury,"The game focuses on the final parts of the Dragon Ball Z series (season 7), namely the battles with Majin Buu.",2004-09-14 00:00:00.000,4,NULL,NULL,NULL,71.3107,30
180590,79751,Dragon Ball Z: The Legacy of Goku I & II,NULL,2004-10-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186525,6386,Dragon Ball: Advanced Adventure,NULL,2004-11-18 00:00:00.000,5,NULL,NULL,NULL,80.3014,38
164695,4148,Dreamworks' Shark Tale,NULL,2004-09-27 00:00:00.000,3,NULL,56.6667,3,44.0000,4
155069,135883,Duck Guardian One,NULL,2004-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157498,220980,Duck Hunt,NULL,2004-08-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28967,24257,Duel Masters: Kaijudo Showdown,NULL,2004-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136530,49198,Duel Masters: Sempai Legends,NULL,2004-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164912,100279,Dynasty Warriors,NULL,2004-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181692,19620,Dynasty Warriors 4: Empires,NULL,2004-10-01 00:00:00.000,1,NULL,67.0000,3,70.0723,6
52216,9505,Earth And Sky 3: Luminous Horizon,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48352,194809,"Ed, Edd n Eddy: Cul de Sac Smash II - Wheels Of Fury",NULL,2004-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
129887,63445,Eien no Aselia Expansion -The Spirit of Eternity Sword-,NULL,2004-08-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179596,49301,Elf: The Movie,NULL,2004-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156890,43380,Energy Airforce,NULL,2004-10-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
7655,92334,England International Football,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84922,5824,ESPN College Hoops 2K5,NULL,2004-11-17 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
88799,8834,ESPN NBA 2K5,NULL,2004-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184992,7881,ESPN NFL 2K5,NULL,2004-07-20 00:00:00.000,5,NULL,91.5000,3,99.3097,15
80259,5826,ESPN NHL 2K5,NULL,2004-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167795,6399,EverGirl,NULL,2004-10-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64920,18293,EverQuest II,"EverQuest II is set on the fictional world of Norrath five hundred years after the The Planes of Power storyline of the original EverQuest game. The gods withdrew from the world in retaliation for mortal incursions into their planes. On Norrath itself, Dark Elves and the Orcs destroyed much of Faydwer; while the Ogres, Goblins, Orcs, and Giants ravaged Antonica. Transport and communication to the moon Luclin were cut off. The storyline says that 100 years ago, the continent of Antonica was ripped apart into smaller islands, which are now called the Shattered Lands. The oceans became impassible, preventing contact between the continents of Norrath. Fifteen years ago, the moon Luclin exploded, and parts of the shattered moon remain in the sky.

EverQuest II is set in what is called the ""Age of Destiny"" on the world of Norrath, 500 years later than the setting of the original EverQuest. The game world has been drastically affected by several cataclysms (see Story, above) since the original EverQuest. The planes have closed, the gods temporarily left, and the moon Luclin has been destroyed (and partially rained onto the face of Norrath). Remnants from the original EverQuest's Norrath can be found throughout the Shattered Lands. Players can ride trained griffons on predetermined routes over the Shattered Lands, or acquire a horse, flying carpet, warg, rhino or a floating disk so that they can travel more swiftly throughout much of the game world.",2004-11-08 00:00:00.000,2,NULL,80.6667,3,50.0000,3
2303,94573,Every Extend,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6059,73361,Everybody's Golf Portable: Coca Cola Special Edition,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
192634,3081,Evil Genius,NULL,2004-09-28 00:00:00.000,17,NULL,82.5000,4,74.4274,28
46617,196724,Exmortis,"You wake up in the woods with no memory of how you got there. Nightmares of blood and screams still echo through your mind. It's late and it's cold - unless you can find shelter fast, you won't last the night. You spot a house in a clearing up ahead and left with no choice - you decide to shelter there for the night. Soon after, you begin to realise that death is a welcome choice compared to what lies waiting for you inside...",2004-08-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163607,19253,EyeToy: AntiGrav,NULL,2004-11-09 00:00:00.000,1,NULL,60.0000,2,NULL,NULL
64209,44677,EyeToy: Monkey Mania,NULL,2004-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131275,209578,F.R.O.G.: Frantic Rush of Green,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178788,521,Fable,"On his sister's birthday, a young boy's village of Oakvale is raided by bandits; killing the boy's entire family. An old Hero, Maze, rescues the boy, seeing great potential in him; Maze trains the boy to become a Hero at the Heroes' Guild. Years pass; after honing his skills, Maze informs the Hero of a blind seeress living among a bandit camp near Oakvale, and advises the Hero to infiltrate the bandit camp. To the Hero's surprise, the blind seeress is actually his older sister Theresa who was taken in by Twinblade, a former Hero and the present Bandit King. After a showdown with Twinblade, the Hero is given the choice of killing or sparing the bandit.

Later on in the Hero's life, after he has gained more recognition among the people of Albion, he is invited to fight in the Arena, where he meets the legendary Hero named Jack of Blades, who runs the arena battles. As a final challenge, Jack pits the Hero against his rival, which was also once his childhood friend/room-mate back in the Guild - Whisper; when the Hero defeats her he may kill or spare her.

The Hero learns that Jack of Blades himself destroyed Oakvale during the Hero's childhood; aided by Theresa, the Hero discovers his mother alive in Bargate Prison. The Hero is captured in the rescue attempt and spends a year or more in the prison before finally escaping. Maze is revealed to be a traitor and working with Jack. Maze kidnaps Theresa. After defeating Maze, the Hero is led into a final confrontation with Jack where his mother is killed. Jack reveals that The Sword of Aeons can only be wielded if it receives the blood of Archon. The Sword of Aeons is said to be a very powerful sword of destruction. Upon the death of their mother, the Hero and Theresa are the only two remaining descendants of Archon, and if Jack destroys them both the sword will be even more powerful. After defeating Jack, the Hero must choose whether to keep the Sword of Aeons by killing his sister, or cast it away forever into a portal created by Jack of Blades' death.

Depending on the Hero's alignment and the player's choice of using or destroying the sword, there are a total of four different endings. Once the ending credits roll, players can resume their games.

In The Lost Chapters special edition, the story continues. After the defeat of Jack, the Hero must find passage to the Northern Wastes to aid a legendary hero named Scythe in stopping an unknown great evil from returning. Should the hero have discarded the Sword of Aeons he will have the opportunity to gain the sword ""Avo's Tear"", a sword of similar design and equal power but that holds a light alignment rather than dark. Avo is said to be a god that represents the light side alignment. After a series of quests revolving around this new evil, it is learned that Jack of Blades has returned. He must then defeat Jack of Blades a second time, Jack having returned from the dead in the form of a dragon. Upon the death of Jack, the hero then uses Jack's mask to capture Jack's soul, with Scythe telling him that the battle is not over and that he must destroy the mask. The hero then has the final choice of putting on the mask - being consumed by Jack in the process - or destroying it, along with Jack, forever.",2004-09-14 00:00:00.000,84,NULL,90.0000,3,84.1685,230
43200,51469,Factory Infection,NULL,2004-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102588,170948,Famicom Mini: Dai-2-Ji Super Robot Taisen,NULL,2004-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154328,170333,Famicom Mini: Famicom Mukashibanashi - Shin Onigashima,"Once upon a time, there was an elderly couple living in Nagakushi village, a small village located far up in the mountains. The couple had no children, until one day, they were entrusted with the care of an infant boy and girl, as prophesied in a dream. The years went by, and when the two children were 8 years old, there was a terrible occurrence in the western capital. An evil dragon suddenly appeared in the city, turning humans into oni, ogres that suck away the souls of other humans. The oni advanced as far as Nagakushi village, stealing away the souls of the elderly couple. Fortunately the two children were left unharmed, and they set out on a quest to save their adopted parents, not realizing that this adventure would reveal the secret of their true origins...",2004-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
